tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt1954884,movie,The Ballad of Frankie Silver,The Ballad of Frankie Silver,0,2010,\N,98,"Drama,History",9.0,10
tt1954930,movie,Evil Never Dies,Evil Never Dies,0,2014,\N,73,"Horror,Thriller",3.9,334
tt1954946,movie,The Lost Civilizations of North America,The Lost Civilizations of North America,0,2010,\N,63,"Documentary,History",6.7,30
tt19550082,movie,Yellow Bus,Yellow Bus,0,2023,\N,112,Drama,7.3,49
tt1955015,movie,Tree Keeper,Tree Keeper,0,2011,\N,89,"Drama,Thriller",9.1,44
tt1955044,movie,Against the Wind,Viento en contra,0,2011,\N,104,"Action,Drama,Thriller",5.5,223
tt19556616,movie,Apple: The Trillion Dollar Betrayal,Apple: The Trillion Dollar Betrayal,0,2022,\N,65,Documentary,6.8,23
tt1956407,movie,9 Days,9 Days,0,2013,\N,83,"Comedy,Horror,Romance",3.6,252
tt1956497,movie,Gaviotas blindadas 2,Gaviotas blindadas 2,0,2007,\N,101,Documentary,6.8,7
tt1956545,movie,Kizimin Kani,Kizimin Kani,0,1987,\N,88,"Adventure,Crime,Drama",4.9,50
tt1956603,movie,Postales Colombianas,Postales Colombianas,0,2011,\N,94,"Comedy,Crime,Drama",6.8,10
tt1956655,movie,The Ganzfeld Haunting,The Ganzfeld Haunting,0,2014,\N,86,"Horror,Thriller",3.1,929
tt1956669,movie,The River Used to Be a Man,Der Fluss war einst ein Mensch,0,2011,\N,80,Drama,6.0,297
tt1956706,movie,Yarin Aglayacagim,Yarin Aglayacagim,0,1986,\N,81,Drama,5.5,26
tt1957886,movie,Delivery: The Beast Within,Delivery,0,2013,\N,87,"Horror,Mystery,Thriller",5.3,1564
tt1957889,movie,Die große Passion,Die große Passion,0,2011,\N,145,Documentary,7.5,23
tt1957939,movie,Kaleb,Kaleb,0,2013,\N,80,"Drama,Family",7.8,5
tt1957941,movie,Kiskivrak,Kiskivrak,0,1986,\N,85,"Adventure,Crime,Drama",5.2,100
tt1958053,movie,Changing Hearts,Changing Hearts,0,2012,\N,89,"Drama,Romance",5.6,233
tt1959372,movie,Dolls Can't Cry,Dolls Can't Cry,0,2012,\N,83,Drama,7.4,26
tt1959408,movie,Il Lercio,Il Lercio,0,2009,\N,50,"Comedy,Drama",6.7,46
tt1959518,movie,Reality,Reality,0,2011,\N,79,"Comedy,Drama",6.6,15
tt1959526,movie,Buttwhistle,Buttwhistle,0,2014,\N,93,"Comedy,Crime,Drama",4.2,399
tt1959529,movie,Sense of Scale,Sense of Scale,0,2011,\N,105,"Biography,Documentary,Sci-Fi",8.5,25
tt1961305,movie,Eththan,Eththan,0,2011,\N,142,"Comedy,Drama,Romance",5.1,71
tt1961395,movie,Star-Crossed Love,"Ligo na ü, lapit na me",0,2011,\N,85,Drama,7.0,69
tt1961431,movie,Nach der Stille,Nach der Stille,0,2011,\N,82,Documentary,7.7,11
tt1961438,movie,Nicky's Family,Nicky's Family,0,2011,\N,96,"Documentary,History",8.0,639
tt1961530,movie,Tell Me O Kkhuda,Tell Me O Kkhuda,0,2011,\N,125,"Action,Crime,Drama",2.4,401
tt19636278,movie,Snake Gas,Hadí plyn,0,2023,\N,112,Drama,3.3,30
tt19637220,movie,Skill House,Skill House,0,2025,\N,\N,Horror,4.9,24
tt19638078,movie,Hendrie,Hendrie,0,2024,\N,106,Documentary,8.1,38
tt19638340,movie,Secret Ceremony,Cérémonie secrète,0,2022,\N,80,Mystery,3.7,15
tt1964418,movie,Tomorrowland,Tomorrowland,0,2015,\N,130,"Action,Adventure,Family",6.4,195280
tt1964608,movie,Everything's Gonna Be Pink,Everything's Gonna Be Pink,0,2015,\N,100,Drama,5.5,22
tt1964624,movie,In the House,Dans la maison,0,2012,\N,105,"Drama,Mystery,Thriller",7.3,35126
tt1964706,movie,Fighting Angels: Exodus,Fighting Angels: Exodus,0,2010,\N,116,"Action,Fantasy,Horror",5.4,14
tt1964758,movie,Hamlet,Hamlet,0,2011,\N,88,Drama,4.9,44
tt1964777,movie,MoniKa,MoniKa,0,2012,\N,88,"Action,Thriller",3.9,465
tt1964806,movie,Invasion of the Reptoids,Invasion of the Reptoids,0,2011,\N,75,Sci-Fi,4.9,27
tt1964881,movie,Lorenzo & Monica,Lorenzo & Monica,0,2012,\N,86,"Crime,Drama",5.2,42
tt1964887,movie,Love Is the Only Answer,Ren yue li hun hou,0,2011,\N,94,"Comedy,Romance",5.1,142
tt1964891,movie,MP3: Una Película de Rock Descargable,MP3: Una Película de Rock Descargable,0,2010,\N,62,"Music,Romance",4.8,19
tt1964916,movie,Metal Mania,Metal Mania,0,2009,\N,52,Documentary,6.0,7
tt1964948,movie,Mother and Daughter,Mãe e Filha,0,2011,\N,80,"Drama,Fantasy",6.9,72
tt1964995,movie,Penance Lane,Penance Lane,0,2020,\N,84,Horror,4.3,1687
tt1965017,movie,På bølgelengde,På bølgelengde,0,2011,\N,85,Comedy,5.5,53
tt19653180,movie,Leila's Brothers,Baradaran-e Leila,0,2022,\N,165,Drama,7.9,16447
tt1966359,movie,Father Figures,Father Figures,0,2017,\N,113,"Comedy,Drama",5.5,22870
tt1966475,movie,I'm Beso,I'm Beso,0,2014,\N,91,"Adventure,Comedy,Drama",7.0,106
tt1966478,movie,Il cacciatore del cielo,Il cacciatore del cielo,0,2011,\N,69,"Biography,History",8.5,10
tt1966509,movie,Le grand'tour,Le grand'tour,0,2011,\N,98,Comedy,5.6,41
tt1966575,movie,Sole Survivor,Sole Survivor,0,2013,\N,91,Documentary,6.6,154
tt19671638,movie,Arthur: A Life with the Royal Family,Arthur: A Life with the Royal Family,0,2022,\N,50,Documentary,7.6,12
tt1967632,movie,Vacation Hunter,Vacation Hunter,0,2013,\N,93,"Adventure,Drama,Thriller",8.7,19
tt1969062,movie,Infinitely Polar Bear,Infinitely Polar Bear,0,2014,\N,90,"Comedy,Drama,Romance",6.9,17337
tt1969123,movie,Samuel,Samuel,0,2011,\N,75,Drama,6.9,31
tt1969131,movie,Simples Mortais,Simples Mortais,0,2011,\N,80,"Drama,Family",5.1,19
tt1969175,movie,McKenna Shoots for the Stars,McKenna Shoots for the Stars,0,2012,\N,93,"Drama,Family,Sport",5.7,903
tt1970028,movie,Stoppa Smash!,Stoppa Smash!,0,2011,\N,46,"Action,Comedy,Drama",7.2,26
tt1970029,movie,Suno Na.. Ek Nanhi Aawaz,Suno Na.. Ek Nanhi Aawaz,0,2009,\N,127,Drama,6.0,12
tt19712084,movie,GOW - Ghost of Wuhan,GOW - Ghost of Wuhan,0,2022,\N,\N,Drama,9.2,25
tt1971340,movie,Boyfriend,Boyfriend,0,2007,\N,78,Drama,6.7,14
tt1971351,movie,Codgers,Codgers,0,2011,\N,84,Comedy,8.4,15
tt1971382,movie,Days of Power,Días de poder,0,2011,\N,110,Drama,4.8,25
tt1971458,movie,Smugglers' Songs,Les chants de Mandrin,0,2011,\N,97,Adventure,6.2,156
tt1971466,movie,"Daisy, a Hen Into the Wild",Madangeul naon amtak,0,2011,\N,93,"Adventure,Animation,Drama",7.0,1131
tt19715008,movie,Curb Your Carbon,Curb Your Carbon,0,2022,\N,\N,Documentary,8.3,7
tt19718006,movie,Quest for Love,Quest for Love,0,2022,\N,89,"Adventure,Drama,Romance",6.2,217
tt19719162,movie,Distant Thunder,Distant Thunder,0,2022,\N,151,\N,5.3,7
tt19719836,movie,Return to Seoul,Retour à Séoul,0,2022,\N,119,Drama,6.9,9750
tt19724116,movie,Bunshinsaba vs Kayako,Bunshinsaba vs Kayako,0,2017,\N,84,"Crime,Horror,Romance",3.7,18
tt19724142,movie,Hellhole,Ostatnia wieczerza,0,2022,\N,91,"Horror,Mystery",5.8,8793
tt19725816,movie,Our Brothers,Nos frangins,0,2022,\N,92,Drama,6.2,222
tt19725976,movie,Külahima Anlat,Külahima Anlat,0,2022,\N,\N,Comedy,4.0,7
tt1972793,movie,The Last of the Hitlers,The Last of the Hitlers,0,2006,\N,48,"Biography,Documentary",7.2,11
tt1972796,movie,The Next Life,The Next Life,0,2011,\N,81,"Documentary,Family",6.8,21
tt1972803,movie,The Silent Thief,The Silent Thief,0,2012,\N,104,Thriller,5.1,357
tt1972819,movie,And While We Were Here,And While We Were Here,0,2012,\N,83,"Drama,Romance",5.7,4158
tt1972827,movie,War Stories,War Stories,0,1999,\N,150,"Biography,Documentary,War",7.1,11
tt19729072,movie,Julia no te cases,Julia no te cases,0,2022,\N,60,Documentary,7.5,17
tt19730076,movie,Brat ili brak 2,Brat ili brak 2,0,2019,\N,100,Comedy,7.2,19
tt19731714,movie,The Photographer: Murder in Pinamar,El Fotografo y el Cartero: El Crimen de Cabezas,0,2022,\N,106,"Crime,Documentary",6.7,751
tt19733052,movie,Les Segpa,Les Segpa,0,2022,\N,99,Comedy,4.0,244
tt19733788,movie,O Outro Mundo de Sofia,O Outro Mundo de Sofia,0,2023,\N,\N,Documentary,7.6,7
tt1974313,movie,Lord of this City,Lord of this City,0,2011,\N,71,"Action,Adventure,Fantasy",6.9,8
tt1974365,movie,Sisterhood of Death,Sisterhood of Death,0,2012,\N,86,"Comedy,Horror",5.4,104
tt1974366,movie,Six Million Steps: A Journey Inward,Six Million Steps: A Journey Inward,0,2011,\N,93,Documentary,7.1,84
tt1974382,movie,The Challenger,The Challenger,0,2015,\N,95,"Drama,Sport",5.5,1484
tt1975122,movie,Awaken the Dragon,Awaken the Dragon,0,2011,\N,87,"Documentary,Drama,Sport",8.8,21
tt1975158,movie,Finding Joy,Finding Joy,0,2013,\N,96,"Comedy,Drama",5.2,433
tt1975249,movie,6 Bullets,6 Bullets,0,2012,\N,115,"Action,Crime,Drama",6.0,16220
tt19753672,movie,We Are Spartacus,My - Spartak,0,2022,\N,52,"Documentary,Sport",7.4,15
tt19753926,movie,7th & Westlake the Rerock,7th & Westlake the Rerock,0,2022,\N,\N,Drama,9.6,6
tt19757386,movie,Insurrection,Insurrection,0,2021,\N,105,Drama,7.2,7
tt19758012,movie,Chile '76,1976,0,2022,\N,95,Drama,6.7,2074
tt19759204,movie,Recep Ivedik 7,Recep Ivedik 7,0,2022,\N,133,Comedy,5.0,7871
tt1975949,movie,Sel',Sel',0,2003,\N,\N,Drama,5.4,14
tt19759618,movie,Golden Kamuy,Golden Kamuy,0,2024,\N,127,"Action,Adventure,History",6.3,2526
tt1975967,movie,Tetrad iz sozhzhyonnovo getto,Tetrad iz sozhzhyonnovo getto,0,2011,\N,52,"Documentary,Drama,History",6.6,11
tt1975976,movie,The Day That Panicked America,The Day That Panicked America,0,2005,\N,70,"Documentary,History",6.3,23
tt1975979,movie,The History of the Submarine,The History of the Submarine,0,1993,\N,55,"Documentary,History",7.4,10
tt1976005,movie,Threading Needles,Threading Needles,0,2011,\N,100,Drama,8.1,18
tt1976009,movie,Victor Frankenstein,Victor Frankenstein,0,2015,\N,110,"Drama,Horror,Sci-Fi",6.0,61911
tt19766334,movie,Xanadu Hellfire,Xanadu Hellfire,0,2022,\N,105,"Action,Fantasy,Sci-Fi",4.3,162
tt19766370,movie,Remembering Heaven,Remembering Heaven,0,2022,\N,85,Documentary,6.9,34
tt19766624,movie,Heavier,Heavier,0,2023,\N,\N,Drama,8.0,13
tt19769730,movie,Luccas Neto em: O Hotel Mágico 2,Luccas Neto em: O Hotel Mágico 2,0,2021,\N,98,Comedy,3.8,24
tt19775744,movie,Loving A Younger Man,Loving A Younger Man,0,2022,\N,94,Drama,4.0,8
tt1977700,movie,Ai Weiwei: Without Fear or Favour,Ai Weiwei: Without Fear or Favour,0,2010,\N,60,Documentary,7.4,46
tt1977715,movie,Basimin Belasi,Basimin Belasi,0,2007,\N,120,"Comedy,Romance",4.6,36
tt1977786,movie,El Representante de Dios,El Representante de Dios,0,2011,\N,\N,Biography,7.5,14
tt1977865,movie,Mission Paisa,Mission Paisa,0,2009,\N,120,"Action,Animation,Crime",8.6,49
tt19778810,movie,Kiru,Kiru,0,2022,\N,\N,Western,8.8,14
tt19783330,movie,Oma the Demonic,Oma the Demonic,0,2022,\N,85,Horror,4.9,19
tt19783884,movie,Sadako Returned,Sadako Returned,0,2016,\N,62,Horror,4.0,11
tt1978418,movie,Coast Modern,Coast Modern,0,2012,\N,56,"Documentary,History",7.6,88
tt1978424,movie,Defusing Human Bombs,Defusing Human Bombs,0,2011,\N,56,Documentary,6.8,12
tt1978451,movie,Hit 'n Strum,Dream with You,0,2012,\N,91,"Drama,Family,Music",7.0,158
tt19785426,movie,Mediterranean Fever,Mediterranean Fever,0,2022,\N,108,"Comedy,Drama",6.7,589
tt1978549,movie,The Hitler Youth,The Hitler Youth,0,1999,\N,60,"Documentary,History",7.0,32
tt19785520,movie,Uncle Sleazo's Toxic and Terrifying T.V. Hour,Uncle Sleazo's Toxic and Terrifying T.V. Hour,0,2022,\N,88,Horror,4.5,46
tt1978567,movie,The Reef 2: High Tide,The Reef 2: High Tide,0,2012,\N,80,"Adventure,Animation,Comedy",3.7,1152
tt1979209,movie,Chala Mussaddi - Office Office,Chala Mussaddi - Office Office,0,2011,\N,60,"Comedy,Drama",6.2,387
tt1979319,movie,Rurouni Kenshin Part I: Origins,Rurôni Kenshin: Meiji kenkaku romantan,0,2012,\N,134,"Action,Adventure,Drama",7.4,30048
tt1979376,movie,Toy Story 4,Toy Story 4,0,2019,\N,100,"Adventure,Animation,Comedy",7.6,295621
tt19796976,movie,There There,There There,0,2022,\N,93,"Comedy,Romance",5.2,151
tt19797378,movie,For Tomorrow - A Documentary on Grassroots Innovators,For Tomorrow - A Documentary on Grassroots Innovators,0,2022,\N,72,Documentary,7.4,48
tt19798116,movie,Maybe Baby,Bytte bytte baby,0,2023,\N,104,Comedy,5.8,1240
tt19799908,movie,Bring Her Home,Bring Her Home,0,2022,\N,\N,\N,7.7,12
tt19800348,movie,The Wildflower,The Wildflower,0,2022,\N,107,Drama,5.9,79
tt19800436,movie,The Man for the Job,The Man for the Job,0,2022,\N,120,Drama,6.0,45
tt1980053,movie,Daddy,Caca,0,2011,\N,70,Thriller,5.7,238
tt1980089,movie,Divadlo Svoboda,Divadlo Svoboda,0,2011,\N,108,"Biography,Documentary",7.0,9
tt1980225,movie,Remembering Erik Lowhouse,Remembering Erik Lowhouse,0,2019,\N,49,"Comedy,Drama",8.1,15
tt19807976,movie,Routa,Routa,0,2024,\N,127,"Crime,Drama,Thriller",6.5,30
tt1980911,movie,All in Good Time,All in Good Time,0,2012,\N,94,Comedy,5.7,478
tt1980970,movie,Gandhi to Hitler,Gandhi to Hitler,0,2011,\N,108,"Drama,History,War",2.4,240
tt19811086,movie,Drug Nation - Das Versagen der Drogenpolitik,Drug Nation - Das Versagen der Drogenpolitik,0,2022,\N,48,Documentary,8.4,11
tt19812358,movie,Battleworld,Battleworld,0,2022,\N,205,"Action,Adventure,Animation",6.0,13
tt19812518,movie,The Lost Weekend: A Love Story,The Lost Weekend: A Love Story,0,2022,\N,97,"Biography,Documentary",7.6,368
tt19813424,movie,The Last Snow,The Last Snow,0,2023,\N,110,Drama,6.3,83
tt19814212,movie,Ebony Hustle 2: Ballistic Protection,Ebony Hustle 2: Ballistic Protection,0,2024,\N,95,Thriller,3.3,40
tt19815094,movie,Black Night,Karanlik Gece,0,2022,\N,114,"Crime,Drama,Thriller",6.9,1871
tt19815152,movie,Bugun-bylyr,Bugun-bylyr,0,2022,\N,95,"Adventure,Comedy,Fantasy",8.0,8
tt19815456,movie,Banzo,Banzo,0,2024,\N,127,Drama,7.2,87
tt19815868,movie,Child of Dust,Child of Dust,0,2025,\N,93,Documentary,9.0,10
tt1981660,movie,Love Mein Gum,Love Mein Gum,0,2011,\N,\N,"Drama,Musical",4.8,126
tt1981672,movie,O Lendário Tio Liceu e os Ngola Ritmos,O Lendário Tio Liceu e os Ngola Ritmos,0,2010,\N,55,"Documentary,Musical",7.5,9
tt19822332,movie,Bhoy - The Beginning,Bhoy - The Beginning,0,2022,\N,\N,Fantasy,5.4,7
tt1982735,movie,Killer Holiday,Killer Holiday,0,2013,\N,89,"Horror,Thriller",3.1,707
tt1982759,movie,Le Sequel,Le Sequel,0,2016,\N,90,"Comedy,Horror,Sci-Fi",6.9,1529
tt19838144,movie,Babe Beach,Babe Beach,0,2022,\N,86,Comedy,3.3,78
tt19838634,movie,Ulajh,Ulajh,0,2024,\N,150,"Crime,Drama,Thriller",6.0,24054
tt1984113,movie,Armando (o la buena vecindad),Armando (o la buena vecindad),0,2010,\N,96,Comedy,2.5,11
tt1984194,movie,Lalbaug Parel: Zali Mumbai Sonyachi,Lalbaug Parel: Zali Mumbai Sonyachi,0,2010,\N,146,Action,7.3,377
tt1984199,movie,Lima Elang,Lima Elang,0,2011,\N,88,"Adventure,Drama,Family",7.1,124
tt1984240,movie,Subsource a Dubumentary,Subsource a Dubumentary,0,2011,\N,70,"Biography,Documentary,Music",8.0,20
tt1984256,movie,"Stefan G. Bucher: Designer, Illustrator and Writer","Stefan G. Bucher: Designer, Illustrator and Writer",0,2011,\N,57,"Biography,Documentary",8.5,8
tt19845816,movie,La révolution Bitcoin,La révolution Bitcoin,0,2021,\N,\N,Animation,6.6,15
tt19845920,movie,Gangnam Girls,Gangnam Girls,0,2021,\N,90,Drama,9.1,10
tt19846220,movie,Jacky Caillou,Jacky Caillou,0,2022,\N,92,"Drama,Fantasy,Thriller",5.8,160
tt19846260,movie,Magdala,Magdala,0,2022,\N,78,Drama,5.1,50
tt19849214,movie,Alien Endgame,Alien Endgame,0,2022,\N,87,Documentary,4.7,362
tt19849514,movie,Toxic,Gonggisalin,0,2022,\N,108,Drama,6.5,610
tt19849598,movie,Bitcoin Baby,Bitcoin Baby,0,2023,\N,\N,"Crime,Drama",8.8,14
tt19850394,movie,My Boyfriend in Orange,My Boyfriend in Orange,0,2022,\N,\N,Romance,6.2,82
tt19850910,movie,The Ghost of Richard Harris,The Ghost of Richard Harris,0,2022,\N,106,Documentary,7.2,268
tt1985100,movie,Haajar Bachhar Dhorey,Haajar Bachhar Dhorey,0,2005,\N,137,"Drama,Family,Musical",8.1,1204
tt1985124,movie,Kaalaippani,Kaalaippani,0,2008,\N,125,Thriller,7.8,16
tt1985144,movie,"People, Hopes, Medals","Menschen, Hoffnungen, Medaillen",0,1960,\N,93,Documentary,5.6,64
tt19851450,movie,Fakt Mahilao Maate,Fakt Mahilao Maate,0,2022,\N,137,Comedy,7.6,974
tt1985219,movie,The Big Bad,The Big Bad,0,2011,\N,78,"Drama,Horror,Mystery",3.1,251
tt19854690,movie,Eno,Eno,0,2024,\N,85,"Documentary,Music",7.9,297
tt19855324,movie,River of Desire,O Rio do Desejo,0,2022,\N,107,Drama,6.7,243
tt19856242,movie,Killer Campout Part II,Killer Campout Part II,0,2024,\N,93,Horror,5.4,25
tt19857470,movie,Yardena's Journey,Yardena's Journey,0,2022,\N,65,Documentary,5.0,6
tt19857654,movie,Master and Man,Master and Man,0,2014,\N,232,"Animation,Drama",5.1,10
tt1986034,movie,I Against I,I Against I,0,2012,\N,84,"Crime,Thriller",4.3,601
tt1986040,movie,Ishkq in Paris,Ishkq in Paris,0,2013,\N,95,"Comedy,Romance",3.8,852
tt1986079,movie,The Dark,Mrak,0,2011,\N,80,"Drama,Thriller",6.7,43
tt1986089,movie,King's Game,Ôsama gêmu,0,2011,\N,82,Horror,5.5,334
tt1986097,movie,Payne & Redemption,Payne & Redemption,0,2016,\N,\N,"Action,Crime,Drama",8.0,18
tt1986103,movie,Point Pleasant,Point Pleasant,0,2011,\N,\N,Horror,5.2,25
tt19862408,movie,Power to Change,Power to Change,0,2021,\N,58,Documentary,9.5,22
tt19864186,movie,Fuyu Soubi,Fuyu Soubi,0,2022,\N,109,Drama,6.0,26
tt19864926,movie,Ammu,Ammu,0,2022,\N,136,Drama,6.7,1342
tt1986786,movie,Bordel de Luxe,Bordel de Luxe,0,2008,\N,93,\N,6.1,25
tt1986938,movie,Revolution 2012,Revolution 2012,0,2009,\N,90,"Documentary,Mystery",6.3,39
tt1986960,movie,Thanga Padhakkam,Thanga Padhakkam,0,1974,\N,165,"Drama,Family",7.7,85
tt19869998,movie,Night of the Harvest,Night of the Harvest,0,2023,\N,107,"Drama,Horror,Thriller",4.7,42
tt1987005,movie,Toro y Torero,Toro y Torero,0,2011,\N,75,Documentary,6.4,7
tt1987010,movie,Truly Everlasting,Truly Everlasting,0,2011,\N,116,"Family,Romance",6.9,45
tt19870492,movie,Dogtown 3,Dogtown 3,0,2022,\N,65,Family,3.0,6
tt19871696,movie,Beating Heart,Shi jie shang zui ai wo de ren,0,2022,\N,95,"Crime,Drama",6.3,32
tt19872700,movie,Animator vs. Animation V,Animator vs. Animation V,0,2020,\N,31,"Action,Adventure,Animation",8.5,211
tt19872770,movie,Hell on the Shelf,Hell on the Shelf,0,2021,\N,75,Horror,3.8,96
tt1987567,movie,First Love,First Love,0,2010,\N,135,Romance,6.3,46
tt1987585,movie,I Ain't Scared of You: A Tribute to Bernie Mac,I Ain't Scared of You: A Tribute to Bernie Mac,0,2011,\N,60,"Biography,Comedy,Documentary",8.1,204
tt1987590,movie,Curse of the God Dog,Inugami no tatari,0,1977,\N,103,Horror,5.9,221
tt19877776,movie,Os Donos da Verdade,Os Donos da Verdade,0,2020,\N,82,Documentary,6.5,137
tt19879640,movie,Kaliwaan,Kaliwaan,0,2022,\N,111,"Crime,Drama,Thriller",4.9,630
tt19885078,movie,4:2,4:2,0,2022,\N,77,Drama,5.7,70
tt19885580,movie,"Patrick Dewaere, My Hero","Patrick Dewaere, mon héros",0,2022,\N,90,Documentary,7.9,36
tt19885624,movie,Official Film of the Olympic Games Tokyo 2020 Side A,Official Film of the Olympic Games Tokyo 2020 Side A,0,2022,\N,119,"Documentary,Sport",6.2,19
tt1988593,movie,Dervis Bey,Dervis Bey,0,1978,\N,90,"Drama,Romance",6.2,251
tt1988630,movie,Gaga by Gaultier,Gaga by Gaultier,0,2011,\N,\N,Documentary,7.8,65
tt19886644,movie,Spider Man: Hunted,Spider-man: Hunted,0,2022,\N,51,"Action,Adventure",7.4,16
tt1988689,movie,Lan Kwai Fong,Hei oi yeh pou,0,2011,\N,96,"Comedy,Drama,Romance",4.7,613
tt1988699,movie,The New Watchdogs,Les nouveaux chiens de garde,0,2011,\N,104,Documentary,7.6,462
tt19891796,movie,Crescendo,Crescendo,0,2023,\N,112,"Documentary,Music",9.2,76
tt19893250,movie,Century Final,Century Final,0,2020,\N,\N,Sport,8.0,8
tt1989513,movie,Guadalcanal: The Island of Death,Guadalcanal: The Island of Death,0,1999,\N,180,"Documentary,History,War",7.4,19
tt1989536,movie,Interludes,Interludes,0,2012,\N,129,"Drama,Thriller",6.4,78
tt19895588,movie,White Paradise,Les survivants,0,2022,\N,93,"Action,Drama,Thriller",5.8,662
tt1989592,movie,Rieltor,Rieltor,0,2011,\N,83,"Adventure,Fantasy",7.3,18
tt1989601,movie,Sea Wolves,Sea Wolves,0,1997,\N,53,"Documentary,History,War",6.3,11
tt1989712,movie,In Another Country,Da-reun na-ra-e-seo,0,2012,\N,89,Drama,6.4,3597
tt19898576,movie,5 to 8,5 to 8,0,2022,\N,45,Documentary,7.2,59
tt1990181,movie,Brake,Brake,0,2012,\N,92,Thriller,6.0,12198
tt1990352,movie,The Island President,The Island President,0,2011,\N,101,Documentary,7.2,1255
tt1990391,movie,Where's My Goat?,Where's My Goat?,0,2010,\N,45,Documentary,6.9,13
tt1991187,movie,Station 4,Station 4,0,2011,\N,\N,"Action,Horror",5.7,29
tt1991245,movie,Chernobyl Diaries,Chernobyl Diaries,0,2012,\N,86,"Horror,Mystery,Thriller",5.0,69549
tt19916882,movie,Back to the Drive-in,Back to the Drive-In,0,2022,\N,105,Documentary,7.1,142
tt1992222,movie,Soul Catcher,Soul Catcher,0,2011,\N,80,"Documentary,Horror,Thriller",5.0,43
tt1992224,movie,After Kony: Staging Hope,After Kony: Staging Hope,0,2011,\N,100,Documentary,8.1,23
tt1992257,movie,Toss: A Flip of Destiny,Toss: A Flip of Destiny,0,2009,\N,\N,"Crime,Drama,Thriller",8.0,17
tt1993307,movie,Compromise,Compromise,0,2011,\N,47,Drama,7.1,20
tt1993409,movie,Terror at Black Tree Forest,Terror at Black Tree Forest,0,2010,\N,65,Horror,2.5,71
tt1994501,movie,"Buenas noches, España","Buenas noches, España",0,2011,\N,70,"Drama,Sci-Fi",5.4,92
tt1994515,movie,Earthquake in Tokio,Earthquake in Tokio,0,2011,\N,\N,Horror,2.6,10
tt1994593,movie,Ukikusa nikki,Ukikusa nikki,0,1955,\N,106,Drama,5.6,9
tt1995285,movie,Det akutte menneske,Det akutte menneske,0,2011,\N,99,"Biography,Documentary,News",7.3,15
tt1995346,movie,Crazy Enough,Just Crazy Enough,0,2012,\N,104,Comedy,3.4,490
tt1995369,movie,"Me, 19","Wo, 19 sui",0,2010,\N,\N,Drama,3.7,93
tt1996196,movie,"Blood, Sweat + Vinyl: DIY in the 21st Century","Blood, Sweat + Vinyl: DIY in the 21st Century",0,2011,\N,92,"Biography,Documentary,Music",7.9,128
tt1996198,movie,Boom Varietal,Boom Varietal,0,2011,\N,72,"Biography,Documentary,History",7.9,32
tt1996204,movie,Live at Cafe del Teatre,Live at Cafe del Teatre,0,2006,\N,109,"Documentary,Music",8.4,11
tt1996213,movie,Chori Chori,Chori Chori,0,1972,\N,115,"Action,Drama",5.0,13
tt1996227,movie,Dating Lanzelot,Dating Lanzelot,0,2011,\N,90,Comedy,4.2,123
tt1996260,movie,First World Problems,First World Problems,0,2012,\N,\N,Comedy,7.7,19
tt1996429,movie,Timeserver,Timeserver,0,2004,\N,113,"Drama,Romance,Sci-Fi",1.7,29
tt1997280,movie,Az ügynökök a paradicsomba mennek,Az ügynökök a paradicsomba mennek,0,2010,\N,91,"Biography,Drama,History",4.2,53
tt1997281,movie,"No. 32, B District",B Qu 32 Hao,0,2011,\N,87,"Horror,Mystery",2.5,90
tt1997354,movie,Exley,Exley,0,2011,\N,82,"Comedy,Drama",5.5,7
tt1997363,movie,Fumando Espero,Fumando Espero,0,2009,\N,86,Documentary,8.1,25
tt1998214,movie,El Fin,El Fin,0,2011,\N,85,"Comedy,Fantasy,Sci-Fi",6.8,73
